# Wavelength/AA, Flux/AA
5.542668612248453428e+03,9.937183996709757494e-01
5.542718616604233830e+03,9.932020976790087996e-01
5.542768620960014232e+03,9.918770737739834864e-01
5.543568690652496116e+03,9.915558440224339076e-01
5.543618695008275608e+03,9.925310390521362436e-01
5.544468769056537894e+03,9.914641802624601929e-01
5.544518773412318296e+03,9.926961683314001750e-01
5.544568777768098698e+03,9.923061895707558921e-01
5.545318843104800180e+03,9.906964004657007328e-01
5.545368847460580582e+03,9.926826862330752066e-01
5.545418851816360075e+03,9.950907686668257757e-01
5.545468856172140477e+03,9.970541183755818881e-01
5.545518860527920879e+03,9.983370347699116465e-01
5.545568864883700371e+03,9.991121730297094494e-01
5.545618869239480773e+03,9.991675836799873700e-01
5.545668873595261175e+03,9.961052178408862368e-01
5.547269012980224943e+03,9.900074015454810583e-01
5.547319017336004435e+03,9.931397500668466272e-01
5.547369021691784837e+03,9.943787910592983836e-01
5.547419026047565239e+03,9.953507020510117265e-01
5.547469030403345641e+03,9.959189432399839781e-01
5.547519034759125134e+03,9.952042733970335453e-01
5.547569039114905536e+03,9.933136646899165534e-01
5.547619043470685938e+03,9.911742175000926025e-01
5.547919069605366531e+03,9.913664445733174624e-01
5.547969073961146023e+03,9.928705308807159735e-01
5.548019078316926425e+03,9.934290762573541045e-01
5.548069082672706827e+03,9.926247857606704805e-01
5.548119087028487229e+03,9.905862115032184612e-01
5.548719139297848415e+03,9.917001211567959551e-01
5.548769143653627907e+03,9.934301886823379002e-01
5.548819148009408309e+03,9.938766723009118120e-01
5.548869152365188711e+03,9.935281241661492180e-01
5.548919156720969113e+03,9.928118651800024175e-01
5.548969161076748605e+03,9.922221764260683585e-01
5.549019165432529007e+03,9.921383351069027468e-01
5.549069169788309409e+03,9.913624700575844884e-01
5.550169265615471886e+03,9.913182075268665017e-01
5.550219269971252288e+03,9.964318943270558115e-01
5.550269274327031781e+03,9.980424323243171081e-01
5.550319278682812183e+03,9.983034436056583694e-01
5.550369283038592584e+03,9.980800124781736837e-01
5.550419287394372077e+03,9.977124801688788125e-01
5.550469291750152479e+03,9.968933130974654278e-01
5.550519296105932881e+03,9.961688887500691481e-01
5.550569300461712373e+03,9.954580828414056892e-01
5.550619304817492775e+03,9.947053476938487737e-01
5.550669309173273177e+03,9.936074328162420866e-01
5.550719313529052670e+03,9.918527774498007155e-01
5.551169352731074468e+03,9.921790420610909766e-01
5.551219357086853961e+03,9.950103647613877111e-01
5.551269361442634363e+03,9.961875087782599003e-01
5.551319365798414765e+03,9.955857619208011711e-01
5.551369370154194257e+03,9.933161671104813184e-01
5.551419374509974659e+03,9.903012025585464784e-01
5.552469465981357644e+03,9.902767224726198858e-01
5.552519470337137136e+03,9.903498873407956538e-01
5.552919505183378533e+03,9.900335058710482139e-01
5.553969596654760608e+03,9.902326501424628669e-01
5.554019601010541010e+03,9.932511068251793640e-01
5.554069605366321412e+03,9.940810000081574671e-01
5.554119609722100904e+03,9.939518066189130252e-01
5.554169614077881306e+03,9.929305686793108432e-01
5.554219618433661708e+03,9.912585186923499325e-01
5.554469640212561899e+03,9.911356831078512730e-01
5.554519644568342301e+03,9.930855040444417359e-01
5.554569648924122703e+03,9.936068463905908255e-01
5.555819757818625476e+03,9.908814749939531819e-01
5.555869762174404968e+03,9.938590888987419714e-01
5.555919766530185370e+03,9.953254041725532186e-01
5.555969770885965772e+03,9.948883669388848272e-01
5.556019775241746174e+03,9.922441664792456262e-01
5.558219966896071128e+03,9.912612412225013658e-01
5.558269971251851530e+03,9.950956007681128757e-01
5.558319975607631022e+03,9.960355787713280895e-01
5.558369979963411424e+03,9.963209176544061130e-01
5.558419984319191826e+03,9.967516432984162567e-01
5.558469988674971319e+03,9.969756133691520805e-01
5.558519993030751721e+03,9.966984949652806236e-01
5.558569997386532123e+03,9.945804540693675699e-01
5.559270058367453203e+03,9.924709406442974169e-01
5.559320062723233605e+03,9.950193421167810026e-01
5.559370067079014007e+03,9.956240187495164484e-01
5.559420071434793499e+03,9.928995261643349668e-01
5.560670180329297182e+03,9.910475100727704767e-01
5.560720184685076674e+03,9.933488815543805028e-01
5.560770189040857076e+03,9.952794813244314476e-01
5.560820193396637478e+03,9.966818312915782796e-01
5.560870197752417880e+03,9.973899887704634759e-01
5.560920202108197373e+03,9.974405693931507333e-01
5.560970206463977775e+03,9.974249904431146119e-01
5.561020210819758177e+03,9.972435178911046583e-01
5.561070215175537669e+03,9.972222280908056291e-01
5.561120219531318071e+03,9.977082044125007432e-01
5.561170223887098473e+03,9.983047338357287082e-01
5.561220228242877965e+03,9.986756006987282941e-01
5.561270232598658367e+03,9.985415499742436030e-01
5.561320236954438769e+03,9.977653891660741570e-01
5.561370241310218262e+03,9.965759462863623686e-01
5.561420245665998664e+03,9.949977224279669130e-01
5.561470250021779066e+03,9.928106053989272928e-01
5.561520254377559468e+03,9.905652501927706410e-01
5.563270406829863532e+03,9.925613888118853811e-01
5.563970467810784612e+03,9.901599747159021137e-01
5.564020472166565014e+03,9.945806511386394710e-01
5.564070476522345416e+03,9.948069783854374126e-01
5.564120480878124908e+03,9.933750485426346977e-01
5.564170485233905310e+03,9.911768387877957220e-01
5.564470511368585903e+03,9.916238378656893060e-01
5.564520515724366305e+03,9.936914003002046414e-01
5.564570520080146707e+03,9.951416645907334990e-01
5.564620524435926200e+03,9.957563954289181396e-01
5.564670528791706602e+03,9.959433953234918535e-01
5.564720533147487004e+03,9.956294882757725784e-01
5.564770537503266496e+03,9.951374736459075443e-01
5.564820541859046898e+03,9.945085268107822785e-01
5.564870546214827300e+03,9.939438338281144647e-01
5.564920550570606792e+03,9.937650135730011769e-01
5.564970554926387194e+03,9.940724458117529139e-01
5.565020559282167596e+03,9.949580779174598266e-01
5.565070563637947998e+03,9.956610318812246785e-01
5.565120567993727491e+03,9.957178928962179265e-01
5.565170572349507893e+03,9.941166517293763549e-01
5.566270668176670370e+03,9.906371126798179105e-01
5.566320672532450772e+03,9.915931752450195535e-01
5.566370676888230264e+03,9.909230355821533331e-01
5.568270842407875534e+03,9.926905507869716594e-01
5.568320846763655027e+03,9.938010677205226795e-01
5.568370851119435429e+03,9.924922608806698854e-01
5.570821064552661483e+03,9.920027899200052346e-01
5.570871068908441885e+03,9.933529269181109456e-01
5.570921073264221377e+03,9.940858255783556752e-01
5.570971077620001779e+03,9.948469944286455480e-01
5.571021081975782181e+03,9.952086826583347312e-01
5.571071086331561673e+03,9.954427536964873813e-01
5.571121090687342075e+03,9.954156211767258844e-01
5.571171095043122477e+03,9.956688679129757080e-01
5.571221099398901970e+03,9.955903066792107792e-01
5.571271103754682372e+03,9.955324406863768072e-01
5.571321108110462774e+03,9.953018249453097210e-01
5.571371112466242266e+03,9.953281159605501527e-01
5.571421116822022668e+03,9.954065911727307814e-01
5.571471121177803070e+03,9.954520515056770602e-01
5.571521125533583472e+03,9.956983653212321261e-01
5.571571129889362965e+03,9.959794117895892640e-01
5.571621134245143367e+03,9.960905562218780318e-01
5.571671138600923769e+03,9.961213604046752490e-01
5.571721142956703261e+03,9.963496526295128053e-01
5.571771147312483663e+03,9.966814885216426223e-01
5.571821151668264065e+03,9.969370620013865425e-01
5.571871156024043557e+03,9.968869634008202807e-01
5.571921160379823959e+03,9.954515878453042976e-01
5.571971164735604361e+03,9.920915771784654114e-01
5.573921334611029124e+03,9.915236510801417325e-01
5.573971338966808617e+03,9.946718033792997238e-01
5.574021343322589018e+03,9.960420370952054459e-01
5.574071347678369420e+03,9.961665285380006951e-01
5.574121352034148913e+03,9.957894545585835866e-01
5.574171356389929315e+03,9.947625673433519999e-01
5.574221360745709717e+03,9.928867015723950029e-01
5.574271365101489209e+03,9.909848219784167522e-01
5.574421378168830415e+03,9.901372544930915343e-01
5.574471382524609908e+03,9.917448212303990873e-01
5.574521386880390310e+03,9.941337104509088141e-01
5.574571391236170712e+03,9.963662070034597917e-01
5.574621395591950204e+03,9.975727336187067973e-01
5.574671399947730606e+03,9.973810153623374752e-01
5.574721404303511008e+03,9.960703559040295918e-01
5.574771408659290501e+03,9.941537793036154813e-01
5.574821413015070902e+03,9.920148223312477143e-01
5.575221447861312299e+03,9.903431897218850644e-01
5.575271452217091792e+03,9.919915913479805392e-01
5.575321456572872194e+03,9.929577669808259399e-01
5.575371460928652596e+03,9.924771008691887220e-01
5.575421465284432088e+03,9.911013534442979500e-01
5.576721578534715263e+03,9.909096307518010516e-01
5.576771582890495665e+03,9.916471472006052057e-01
5.577571652582977549e+03,9.914350315030970862e-01
5.577621656938757951e+03,9.940414805655022334e-01
5.577671661294537444e+03,9.959194906263793001e-01
5.577721665650317846e+03,9.972552583061740084e-01
5.577771670006098248e+03,9.981161404253349190e-01
5.577821674361877740e+03,9.985950799719754967e-01
5.577871678717658142e+03,9.985762996189734286e-01
5.577921683073438544e+03,9.981917323545813625e-01
5.577971687429218946e+03,9.974409799535672860e-01
5.578021691784998438e+03,9.966629294371895931e-01
5.578071696140778840e+03,9.960629936795677430e-01
5.578121700496559242e+03,9.953456317971042244e-01
5.578171704852338735e+03,9.938651942197932465e-01
5.578221709208119137e+03,9.915392461495990961e-01
5.579071783256381423e+03,9.918131188968478673e-01
5.579121787612160915e+03,9.900604136423695190e-01
5.579721839881523010e+03,9.900824047569238839e-01
5.579771844237302503e+03,9.901466885178407118e-01
5.579821848593082905e+03,9.904050596458560118e-01
5.579871852948863307e+03,9.906455340885220728e-01
5.579921857304643709e+03,9.906228112269417352e-01
5.579971861660423201e+03,9.902923758633099816e-01
5.580021866016203603e+03,9.905259152257133159e-01
5.580071870371984005e+03,9.916403209411750463e-01
5.580121874727763498e+03,9.929063032234501929e-01
5.580171879083543899e+03,9.936432049954514456e-01
5.580221883439324301e+03,9.938496136656000957e-01
5.580271887795103794e+03,9.931844602730084404e-01
5.580321892150884196e+03,9.919434813347569602e-01
5.580371896506664598e+03,9.907367598350533822e-01
5.580571913929784387e+03,9.905049642686580835e-01
5.580621918285564789e+03,9.920409747627616515e-01
5.580671922641345191e+03,9.934522350323843343e-01
5.580721926997125593e+03,9.946336430249520522e-01
5.580771931352905085e+03,9.957541167150576467e-01
5.580821935708685487e+03,9.971222939261585871e-01
5.580871940064465889e+03,9.983116018290584259e-01
5.580921944420245381e+03,9.991219908173162301e-01
5.580971948776025783e+03,9.993992963413269592e-01
5.581021953131806185e+03,9.991440403931614034e-01
5.581071957487585678e+03,9.979955809187815996e-01
5.581121961843366080e+03,9.958648995649143076e-01
5.581171966199146482e+03,9.933425508465942855e-01
5.581221970554925974e+03,9.909250973474225122e-01
5.582572088160989551e+03,9.915915009356588428e-01
5.582622092516769953e+03,9.924651489650244685e-01
5.582672096872549446e+03,9.921310467248782849e-01
5.582722101228329848e+03,9.913303001601120323e-01
5.582772105584110250e+03,9.905210909029429356e-01
5.582872114295670144e+03,9.900831377681673651e-01
5.582922118651450546e+03,9.910388706977830697e-01
5.582972123007230948e+03,9.923532919943228725e-01
5.583022127363010441e+03,9.935005076683258718e-01
5.583072131718790843e+03,9.949027153927005873e-01
5.583122136074571245e+03,9.960328151935788910e-01
5.583172140430350737e+03,9.960681536404679681e-01
5.583222144786131139e+03,9.949245077830853878e-01
5.583272149141911541e+03,9.930764394439518528e-01
5.583322153497691033e+03,9.912307606312749098e-01
5.583372157853471435e+03,9.900072954684308035e-01
5.583572175276592134e+03,9.909671512442124186e-01
5.583622179632372536e+03,9.917569590189978523e-01
5.583672183988152028e+03,9.918840767885507281e-01
5.583722188343932430e+03,9.904568819793797552e-01
5.589672706681766613e+03,9.915268463672497479e-01
5.589722711037547015e+03,9.926924767935414451e-01
5.589772715393326507e+03,9.923954986799228273e-01
5.591022824287830190e+03,9.916498385334483467e-01
5.591072828643609682e+03,9.948187184470687061e-01
5.591122832999390084e+03,9.953691121827730193e-01
5.591172837355170486e+03,9.933146396003991185e-01
5.591572872201410974e+03,9.930580398716541968e-01
5.591622876557191375e+03,9.953378042981853024e-01
5.591672880912971777e+03,9.958867902543973027e-01
5.591722885268751270e+03,9.959025799948020286e-01
5.591772889624531672e+03,9.956780268084579610e-01
5.591822893980312074e+03,9.954272348774666490e-01
5.591872898336091566e+03,9.925418054320460648e-01
5.593373029009495440e+03,9.902682912833913331e-01
5.594023085634637027e+03,9.903082682302360995e-01
5.594073089990417429e+03,9.911320220830067695e-01
5.595273194529139801e+03,9.923368298999162285e-01
5.595323198884920203e+03,9.965026369189103894e-01
5.595373203240700605e+03,9.982431522728680839e-01
5.595423207596481006e+03,9.986219797093345285e-01
5.595473211952260499e+03,9.982976951559594525e-01
5.595523216308040901e+03,9.974267101257099366e-01
5.595573220663821303e+03,9.961547715847363094e-01
5.595623225019600795e+03,9.949323320157885675e-01
5.595673229375381197e+03,9.936258131167776675e-01
5.595723233731161599e+03,9.924908394260232303e-01
5.595773238086941092e+03,9.916795201722686803e-01
5.595823242442721494e+03,9.916043522705466629e-01
5.595873246798501896e+03,9.912571052014701456e-01
5.596373290356303187e+03,9.904340210686262136e-01
5.596423294712082679e+03,9.930068485218743746e-01
5.596473299067863081e+03,9.947341562595630737e-01
5.596523303423643483e+03,9.958255713065913284e-01
5.596573307779422976e+03,9.963653972905814893e-01
5.596623312135203378e+03,9.968790601641253080e-01
5.596673316490983780e+03,9.971238814863423450e-01
5.596723320846763272e+03,9.976372494537968372e-01
5.596773325202543674e+03,9.982016373248322472e-01
5.596823329558324076e+03,9.983528588453880470e-01
5.596873333914103569e+03,9.982673586000437860e-01
5.596923338269883970e+03,9.980363122310547119e-01
5.596973342625664372e+03,9.977883217438655583e-01
5.597023346981444774e+03,9.976313510869061485e-01
5.597073351337224267e+03,9.975196700581627773e-01
5.597123355693004669e+03,9.975302528746715636e-01
5.597173360048785071e+03,9.976682628937290076e-01
5.597223364404564563e+03,9.977379191263219260e-01
5.597273368760344965e+03,9.977587799064892016e-01
5.597323373116125367e+03,9.978793328222700376e-01
5.597373377471904860e+03,9.981692013122527296e-01
5.597423381827685262e+03,9.982756164176509461e-01
5.597473386183465664e+03,9.983795879592749500e-01
5.597523390539245156e+03,9.982384735494779227e-01
5.597573394895025558e+03,9.974507321079189026e-01
5.597623399250805960e+03,9.955207008631794530e-01
5.597673403606586362e+03,9.925158381285302811e-01
5.599023521212649030e+03,9.900176510762018767e-01
5.599073525568429432e+03,9.932377246674111149e-01
5.599123529924209834e+03,9.956495996466527831e-01
5.599173534279989326e+03,9.972485892144542508e-01
5.599223538635769728e+03,9.981008098271546558e-01
5.599273542991550130e+03,9.985287837858571880e-01
5.599323547347329622e+03,9.986841625162834468e-01
5.599373551703110024e+03,9.987435162166629077e-01
5.599423556058890426e+03,9.987042527638022582e-01
5.599473560414669919e+03,9.986761074494884260e-01
5.599523564770450321e+03,9.985811718933215175e-01
5.599573569126230723e+03,9.981685826112305371e-01
5.599623573482010215e+03,9.978342775840389756e-01
5.599673577837790617e+03,9.977326154611554365e-01
5.599723582193571019e+03,9.969247421639898521e-01
5.599773586549350512e+03,9.920234850095318579e-01
5.600523651886052903e+03,9.917992661270841337e-01
5.600573656241833305e+03,9.927765756248057016e-01
5.600623660597612798e+03,9.919413923845710190e-01
5.600673664953393200e+03,9.906104797207685442e-01
5.600873682376513898e+03,9.908066621655371442e-01
5.600923686732293390e+03,9.910975807753104050e-01
5.601623747713215380e+03,9.946145648929738403e-01
5.601673752068995782e+03,9.959696904230381787e-01
5.601723756424775274e+03,9.962383777481444991e-01
5.601773760780555676e+03,9.961797051265749436e-01
5.601823765136336078e+03,9.954165243306457578e-01
5.601873769492116480e+03,9.940337519601898375e-01
5.601923773847895973e+03,9.924617518965725971e-01
5.601973778203676375e+03,9.915499794424714741e-01
5.602023782559456777e+03,9.909069388380719046e-01
5.602073786915236269e+03,9.907749176881148756e-01
5.602123791271016671e+03,9.911348865921058016e-01
5.602173795626797073e+03,9.922981803837651604e-01
5.602223799982576566e+03,9.933529602324109309e-01
5.602273804338356967e+03,9.919865403458285602e-01
5.603973952434880630e+03,9.914428973331402828e-01
5.604023956790661032e+03,9.934735952532840475e-01
5.604073961146441434e+03,9.929121988771306695e-01
5.604123965502221836e+03,9.916003697272731676e-01
5.604173969858001328e+03,9.908516898270355311e-01
5.604223974213781730e+03,9.905186151982106058e-01
5.604273978569562132e+03,9.912184183594208164e-01
5.604323982925341625e+03,9.930104091462796934e-01
5.604373987281122027e+03,9.952989128087936788e-01
5.604423991636902429e+03,9.969552934490367724e-01
5.604473995992681921e+03,9.980221203135071217e-01
5.604524000348462323e+03,9.985508052926744815e-01
5.604574004704242725e+03,9.990951081877033069e-01
5.604624009060022217e+03,9.987798681231419007e-01
5.604674013415802619e+03,9.958101457735839546e-01
5.605224061329384313e+03,9.908248178871874590e-01
5.605274065685163805e+03,9.905993435522534307e-01
5.605424078752505011e+03,9.902296948121664943e-01
5.605474083108284503e+03,9.917691474948919783e-01
5.605524087464064905e+03,9.936501230850637301e-01
5.605574091819845307e+03,9.948768047960913075e-01
5.605624096175624800e+03,9.951813549359594946e-01
5.605674100531405202e+03,9.940075303834072784e-01
5.605724104887185604e+03,9.918564685886627208e-01
5.606074135377646598e+03,9.907786770514603880e-01
5.606124139733426091e+03,9.942450773759392568e-01
5.606174144089206493e+03,9.968655437122907470e-01
5.606224148444986895e+03,9.985969013325364241e-01
5.606274152800766387e+03,9.995308695864746351e-01
5.606324157156546789e+03,9.997284533318318012e-01
5.606374161512327191e+03,9.999134928858367521e-01
5.606424165868106684e+03,9.998135626259511133e-01
5.606474170223887086e+03,9.998294813899152311e-01
5.606524174579667488e+03,9.998482555544417894e-01
5.606574178935446980e+03,9.998165077628508035e-01
5.606624183291227382e+03,9.996913402817541039e-01
5.606674187647007784e+03,9.996931324833704391e-01
5.606724192002787277e+03,9.996176140111689978e-01
5.606774196358567679e+03,9.988708875379750385e-01
5.606824200714348081e+03,9.961509229755479700e-01
5.607324244272149372e+03,9.913757317308995454e-01
5.607374248627928864e+03,9.930871610854468123e-01
5.607924296541510557e+03,9.918616069200441032e-01
5.607974300897290959e+03,9.927693144301468209e-01
5.608024305253070452e+03,9.909550708363820126e-01
5.608574353166652145e+03,9.920887575157031346e-01
5.608624357522432547e+03,9.946319913090495568e-01
5.608674361878212039e+03,9.959529506842590418e-01
5.608724366233992441e+03,9.941606224939060210e-01
5.609174405436013330e+03,9.907956247799838412e-01
5.609224409791793732e+03,9.964237044068506854e-01
5.609274414147574134e+03,9.985270817531386456e-01
5.609324418503353627e+03,9.988115200931894089e-01
5.609374422859134029e+03,9.985372694583278808e-01
5.609424427214914431e+03,9.980399710045440020e-01
5.609474431570693923e+03,9.972786810220206632e-01
5.609524435926474325e+03,9.964136924124482597e-01
5.609574440282254727e+03,9.958246346734428434e-01
5.609624444638035129e+03,9.956923695281327813e-01
5.609674448993814622e+03,9.953949438184719334e-01
5.609724453349595024e+03,9.939836983071199672e-01
5.610474518686296506e+03,9.915102981049075392e-01
5.610524523042076908e+03,9.951629739566236754e-01
5.610574527397857310e+03,9.971814775266001352e-01
5.610624531753636802e+03,9.980004560719508699e-01
5.610674536109417204e+03,9.983268236171377596e-01
5.610724540465197606e+03,9.982865912782249440e-01
5.610774544820977098e+03,9.985570004725590199e-01
5.610824549176757500e+03,9.988262057914103487e-01
5.610874553532537902e+03,9.992114780728486023e-01
5.610924557888317395e+03,9.994399343331673569e-01
5.610974562244097797e+03,9.996467442681435944e-01
5.611024566599878199e+03,9.996879598157114577e-01
5.611074570955657691e+03,9.986336992941300394e-01
5.611124575311438093e+03,9.941860014851768845e-01
5.611674623225019786e+03,9.916442161154452872e-01
5.611724627580799279e+03,9.931601145349366888e-01
5.611774631936579681e+03,9.945663042648045238e-01
5.611824636292360083e+03,9.958798620768853915e-01
5.611874640648140485e+03,9.965321671447452401e-01
5.611924645003919977e+03,9.965638783588298688e-01
5.611974649359700379e+03,9.963083931149092631e-01
5.612024653715480781e+03,9.960073318368271034e-01
5.612074658071260274e+03,9.956278591434057912e-01
5.612124662427040676e+03,9.944980886590656377e-01
5.612174666782821078e+03,9.923178363554732151e-01
5.612524697273282072e+03,9.907196839828837920e-01
5.612574701629061565e+03,9.937342374011488566e-01
5.612624705984841967e+03,9.959823624637925699e-01
5.612674710340622369e+03,9.972728572936186975e-01
5.612724714696401861e+03,9.977813552277803311e-01
5.612774719052182263e+03,9.979959633119208640e-01
5.612824723407962665e+03,9.977556490474015494e-01
5.612874727763742158e+03,9.976371914514120531e-01
5.612924732119522560e+03,9.977200875632201704e-01
5.612974736475302961e+03,9.979918070681450537e-01
5.613024740831082454e+03,9.984355353662772714e-01
5.613074745186862856e+03,9.983646664192061815e-01
5.613124749542643258e+03,9.981959617499562842e-01
5.613174753898423660e+03,9.980257566843639960e-01
5.613224758254203152e+03,9.979244396336227618e-01
5.613274762609983554e+03,9.978220687820664736e-01
5.613324766965763956e+03,9.977822545287826639e-01
5.613374771321543449e+03,9.975771985627795990e-01
5.613424775677323851e+03,9.971194697564591536e-01
5.613474780033104253e+03,9.959287872901974037e-01
5.613524784388883745e+03,9.943440422210758634e-01
5.613574788744664147e+03,9.926587439163500060e-01
5.613624793100444549e+03,9.914984043554231352e-01
5.613674797456224042e+03,9.911488313012986051e-01
5.613724801812004443e+03,9.915816916181849905e-01
5.613774806167784845e+03,9.927192410692911029e-01
5.613824810523565247e+03,9.939667156895726219e-01
5.613874814879344740e+03,9.946621989757986615e-01
5.613924819235125142e+03,9.945433326071715374e-01
5.613974823590905544e+03,9.931741749107451112e-01
